"Албуров_Георгий" "Алёхина_Мария" "Балух_Владимир" "Барабанов_Андрей" "Беглец_Данил" "Белов_Александр" "Белоусов_Ярослав" "Белых_Никита" "Беньяш_Михаил" "Борисов_Дмитрий" "Волков_Леонид" "Дадин_Ильдар" "Дмитриев_Олег" "Емельянов_Владимир" "Жуков_Егор" "Жуков_Кирилл" "Зимин_Степан" "Климов_Сергей" "Коваленко_Евгений" "Константинов_Даниил" "Косенко_Михаил" "Котляр_Татьяна" "Котов_Константин" "Кривов_Сергей" "Кутаев_Руслан" "Лесных_Егор" "Лоскутов_Артём" "Луцкевич_Денис" "Малышевский_Эдуард" "Мартинцов_Максим" "Мемедеминов_Нариман" "Милосердов_Пётр" "Миняйло_Алексей" "Мордасов_Владислав" "Мыльников_Александр" "Навальный_Алексей_(дело_ИвРоше)" "Навальный_Алексей_(дело_КировЛес)" "Навальный_Олег" "Наумова_Александра" "Новиков_Павел" "Носик_Антон" "Офицеров_Пётр" "Подкопаев_Иван" "Полихович_Андрей" "Прокопьева_Светлана" "Савелов_Артём" "Савостин_Михаил" "Самуцевич_Екатерина" "Сенцов_Олег" "Сидоров_Ян" "Синица_Владислав" "Соколов_Александр" "Соколовский_Руслан" "Титиев_Оюб" "Толоконникова_Надежда" "Устинов_Павел" "Ходорковский_Михаил_(Второе_дело)" "Ходорковский_Михаил_(Первое_дело)" "Чирцов_Никита" "Шишкин_Игорь"
"единственной" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0910415149308084 0 0 0 0 0 0 0 0
"жалею" 0 0 0.16025641025641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0.177725118483412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"желание" 0 0 0 0 0 0 0 0.0351493848857645 0.0175192711983181 0 0 0 0 0 0.18034265103697 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"живет" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0.0332446808510638 0 0.117577895355673 0 0 0
"жизнью" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0.167224080267559 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"журналист" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0.117474302496329 0 0 0 0 0 0
"законом" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0.0594883997620464 0 0 0 0 0.387596899224806 0 0 0 0.00969838037047813 0.167224080267559 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"закону" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.775193798449612 0 0.09000900090009 0 0 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"законы" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44927536231884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0 0 0.0881057268722467 0 0 0 0 0 0
"защитить" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0.0594883997620464 0 0 0 0 0 0 0 0 0 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17636684303351 0 0 0
"звонков" 0 0 0 0 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0.0484919018523906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"избежать" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0.735294117647059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0.0587889476778366 0 0 0
"илья" 0 0 0 0 0 0 0 0 0 0.190114068441065 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"имеется" 0 0 0 0 0 0 0.265957446808511 0.070298769771529 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"имени" 0 0 0.16025641025641 0 0 0.0586166471277843 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0
"инициативы" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0.0728332119446468 0 0 0 0 0 0 0 0
"искренне" 0 0.0582072176949942 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0664893617021277 0 0 0.0258933195235629 0 0
"исправить" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0 0 0 0
"истина" 0 0.116414435389988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18343195266272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"истину" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0881057268722467 0.0664893617021277 0 0 0 0 0
"июля" 0 0 0 0 0 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587371512481645 0.0664893617021277 0 0 0 0 0
"каждому" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0.0587371512481645 0 0 0 0 0 0
"камере" 0 0 0 0 0 0 0 0 0 0.190114068441065 0 0.13271400132714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.975609756097561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"кампания" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162866449511401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"компаний" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.103573278094252 0 0
"контроля" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0.0332446808510638 0 0 0.0258933195235629 0 0
"коррупцией" 0.170940170940171 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118483412322275 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"крови" 0 0 0 0 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0
"курчалоевского" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.176211453744493 0 0 0 0 0 0
"л" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0 0 0 0
"лебедева" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.145137880986938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0517866390471258 0 0
"любом" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0.0332446808510638 0 0 0 0 0
"любые" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 1.02040816326531 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0 0 0 0
"любых" 0 0.116414435389988 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"мареева" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0581902822228688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"массовых" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.531914893617021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"материал" 0 0 0 0 0 0 0 0 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0.0293685756240822 0 0 0 0 0 0
"меньше" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0587371512481645 0 0 0.0587889476778366 0 0 0
"месту" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0.389863547758285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мешал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0.116144018583043 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125549278091651 0 0 0 0 0.0258933195235629 0 0
"миллионы" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587371512481645 0 0 0.0587889476778366 0 0 0
"минимум" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.145137880986938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"миру" 0 0.116414435389988 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0.0587889476778366 0.0258933195235629 0 0
"млн" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0910415149308084 0 0 0 0 0 0.0258933195235629 0 0
"мнению" 0 0.0582072176949942 0 0 0 0 0 0.0351493848857645 0 0.190114068441065 0 0 0 0 0 0 0.246305418719212 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"можете" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"моими" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 1.02040816326531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0.0517866390471258 0 0
"навальный" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.118483412322275 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"намерен" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0.591715976331361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0517866390471258 0 0
"напомнить" 0 0 0 0 0 0 0 0 0.0175192711983181 0.190114068441065 0 0 0 0 0 0.387596899224806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"настоящему" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0.0332446808510638 0 0 0 0 0
"находятся" 0.170940170940171 0 0 0 0 0 0 0.070298769771529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0.0293685756240822 0 0 0 0 0 0
"начал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0 0 0 0 0.131061598951507 0 0 0.136054421768707 0 0 0 0 0 0 0 0 0 0 0 0
"нашло" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"недель" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0.178890876565295 0 0.48780487804878 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"независимых" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0.0594883997620464 0 0 0 0 0 0 0 0.735294117647059 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"ненависти" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0997340425531915 0 0 0 0 0
"нечего" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 1.44927536231884 0.50761421319797 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"нужен" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0.387596899224806 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0.0587889476778366 0 0 0
"нужна" 0 0.0582072176949942 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0.125549278091651 0 0 0 0 0 0 0
"обвиняются" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10924981791697 0 0 0 0 0 0 0 0
"образование" 0 0.0582072176949942 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0.0332446808510638 0 0 0.0258933195235629 0 0
"обстоятельств" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0.246305418719212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0.0364166059723234 0 0 0 1.02040816326531 0 0 0 0
"общего" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0.251098556183302 0 0 0 0 0 0 0
"общественного" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0.0364166059723234 0 0 0 0 0 0.0258933195235629 0 0
"общественной" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0 0 0 0
"обществом" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136054421768707 0 0 0 0.0182083029861617 0 0 0 0 0.117577895355673 0 0 0
"объяснить" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0.0901713255184851 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"однозначно" 0 0 0.16025641025641 0 0 0.117233294255569 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0.0258933195235629 0 0
"оказаться" 0 0.0582072176949942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0.131061598951507 0 0 0.136054421768707 0 0 0 0.0182083029861617 0.0627746390458255 0 0 0 0 0 0 0
"омона" 0 0 0 0 0 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0.246305418719212 0 0 0.00969838037047813 0 0 0 0 0 0.337837837837838 0 0.495049504950495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"опасности" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0.0546249089584851 0 0 0 0 0 0 0 0
"оперативники" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0.145137880986938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"оправдать" 0 0 0 0 0 0 0 0.0351493848857645 0 0.190114068441065 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09090909090909 0 0 0.134952766531714 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"определению" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0.177304964539007 0 0 0 0 0.134952766531714 0 0 0.0182083029861617 0 0 0.0332446808510638 0 0 0 0 0
"осталось" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0.0577700751010976 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"отказался" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0.0258933195235629 0 0
"оттуда" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0.740740740740741
"оценке" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0910415149308084 0 0 0 0 0 0 0 0
"оценки" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0.0728332119446468 0 0 0 0 0 0 0 0
"очередной" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0.136054421768707 0 0 0 0 0 0 0.0332446808510638 0 0 0.0258933195235629 0 0
"плохо" 0 0.0582072176949942 0 0.130718954248366 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0.0974658869395711 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"поведения" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0.0258933195235629 0 0
"поверьте" 0 0 0 0 0 0 0 0.070298769771529 0 0 0 0 0 0 0 0 0 0 0 0.0387935214819125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"погонах" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"поддерживает" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0 0 0 0 0 0 0.337837837837838 0 0 0 0 0 0 0 0.591715976331361 0 0 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0664893617021277 0 0 0 0 0
